pro_player_id,downloaded
87423323,0
87442297,0
87586992,0
87686238,0
87932136,0
87967499,0
88153289,0
88271237,0
88508515,0
88553213,0
88585077,0
88611330,0
88719902,0
88809428,0
88826062,0
88933594,0
89001276,0
89008119,0
89038430,0
89114049,0
89117038,0
89137399,0
89166519,0
89246836,0
89249333,0
89268488,0
89269794,0
89296893,0
89301977,0
89330493,0
89354043,0
89399750,0
89423756,0
89550641,0
89558517,0
89598554,0
89603649,0
89625472,0
89650713,0
89654154,0
89782335,0
89871557,0
89945143,0
89972122,0
90031225,0
90102884,0
90109137,0
90125566,0
90180366,0
90200219,0
90296392,0
90324740,0
90365989,0
90373262,0
90423751,0
90736413,0
90783201,0
90882159,0
90892734,0
90934656,0
91016379,0
91019997,0
91064780,0
91162296,0
91364275,0
91369376,0
91380904,0
91443418,0
91460772,0
91539960,0
91644707,0
91654584,0
91730177,0
91741256,0
91932652,0
91971075,0
92028391,0
92061350,0
92071256,0
92214768,0
92231506,0
92241448,0
92253768,0
92261128,0
92266340,0
92367063,0
92381076,0
92423451,0
92477990,0
92487440,0
92590479,0
92601861,0
92620439,0
92706637,0
92847434,0
92855627,0
92949094,0
92968238,0
93003633,0
93119769,0
93159453,0
93223736,0
93229085,0
93289364,0
93317034,0
93443244,0
93473848,0
93526520,0
93552791,0
93616251,0
93618577,0
93712171,0
93761690,0
93817671,0
93845249,0
93850611,0
93954809,0
94004717,0
94036444,0
94049589,0
94054712,0
94120026,0
94155156,0
94188713,0
94281932,0
94296097,0
94338967,0
94364925,0
94374420,0
94439767,0
94470934,0
94738847,0
94762375,0
94786276,0
94923783,0
95145869,0
95430068,0
95495377,0
95727214,0
95804890,0
95825708,0
96169991,0
96183976,0
96189126,0
96196828,0
96272499,0
96384660,0
96623200,0
96700664,0
96738880,0
96803083,0
96817019,0
97031036,0
97048475,0
97067110,0
97072681,0
97235629,0
97353735,0
97366926,0
97590558,0
97597779,0
97601572,0
97658618,0
97676580,0
97845634,0
97925334,0
97975407,0
98167706,0
98172857,0
98197368,0
98228147,0
98462965,0
98482878,0
98555459,0
98878010,0
98885811,0
98887913,0
98961223,0
99095107,0
99155835,0
99460568,0
99539136,0
99540890,0
99573176,0
99611577,0
99672424,0
99679011,0
99737526,0
99796146,0
99803639,0
99819580,0
99881834,0
99947395,0
99983413,0
100028335,0
100050990,0
100058342,0
100098664,0
100192884,0
100246000,0
100250283,0
100281069,0
100311765,0
100317750,0
100406278,0
100471531,0
100483784,0
100503830,0
100507647,0
100560596,0
100594231,0
100598959,0
100616105,0
100635170,0
100652044,0
100688745,0
100704400,0
100708765,0
100758751,0
100768204,0
100829013,0
100870444,0
100883708,0
100895600,0
101062921,0
101071453,0
101114880,0
101208242,0
101239422,0
101240880,0
101259972,0
101325470,0
101356886,0
101375717,0
101441719,0
101446572,0
101450083,0
101460882,0
101480791,0
101495620,0
101525357,0
101534092,0
101586543,0
101642221,0
101695162,0
101704628,0
101770105,0
101779337,0
101800753,0
101897255,0
101897410,0
101908305,0
101915499,0
101985831,0
102020930,0
102024536,0
102099826,0
102119379,0
102126005,0
102165332,0
102185479,0
102226328,0
102304762,0
102310217,0
102500941,0
102506586,0
102525542,0
102528150,0
102542390,0
102600341,0
102620353,0
102644565,0
102727762,0
102797362,0
102811031,0
102822329,0
103039499,0
103045129,0
103098222,0
103110865,0
103126502,0
103162342,0
103275898,0
103296177,0
103337970,0
103354522,0
103527848,0
103543301,0
103578570,0
103655401,0
103729052,0
103735745,0
103797290,0
103834233,0
103850210,0
103910993,0
103940975,0
104070670,0
104100326,0
104185879,0
104237213,0
104242598,0
104275965,0
104293105,0
104314302,0
104334048,0
104401209,0
104435140,0
104464707,0
104500774,0
104504914,0
104512126,0
104537888,0
104610567,0
104611628,0
104744109,0
104744395,0
104749803,0
104758571,0
104888934,0
104890595,0
104968334,0
105040222,0
105045291,0
105178768,0
105248644,0
105338676,0
105355419,0
105467185,0
105470669,0
105599955,0
105610776,0
105663807,0
105732167,0
105742697,0
105809102,0
105865706,0
105939162,0
105974533,0
105989125,0
106088167,0
106188840,0
106204137,0
106240786,0
106266655,0
106278629,0
106305042,0
106573901,0
106593246,0
106640387,0
106667692,0
106694096,0
106737423,0
106755144,0
106755427,0
106767376,0
106783671,0
106809101,0
106863163,0
107023378,0
107033780,0
107081378,0
107149125,0
107227595,0
107279695,0
107485519,0
107530239,0
107579895,0
107592710,0
107746371,0
107803494,0
107855479,0
107905036,0
107947584,0
108011225,0
108030695,0
108154649,0
108203659,0
108221389,0
108275947,0
108290174,0
108314410,0
108329926,0
108376607,0
108382060,0
108383863,0
108452107,0
108538194,0
108561277,0
108582486,0
108624725,0
108717482,0
108810964,0
108831569,0
108958769,0
109063883,0
109163420,0
109338760,0
109455705,0
109469423,0
109490736,0
109512357,0
109590964,0
109757023,0
109798771,0
109822240,0
109852891,0
110025307,0
110090274,0
110142194,0
110155287,0
110194593,0
110228930,0
110425287,0
110448679,0
110539311,0
110541755,0
110583422,0
110605738,0
110654672,0
110759067,0
110819366,0
110837826,0
111015380,0
111030315,0
111034589,0
111047524,0
111114687,0
111150817,0
111189717,0
111291593,0
111473138,0
111533846,0
111620041,0
111637216,0
111750003,0
111892283,0
111930685,0
111937250,0
112032952,0
112179882,0
112250781,0
112377459,0
112426916,0
112464030,0
112531417,0
112545824,0
112552914,0
112669497,0
112702897,0
112722585,0
113051039,0
113055105,0
113068093,0
113112046,0
113152484,0
113178487,0
113187141,0
113272381,0
113331514,0
113372833,0
113435203,0
113457795,0
113560726,0
113619848,0
113635276,0
113639294,0
113642246,0
113652933,0
113666945,0
113705693,0
113735534,0
113800818,0
113825167,0
113846851,0
113849259,0
113874152,0
113899304,0
113995822,0
114003964,0
114032643,0
114193693,0
114229867,0
114239371,0
114259385,0
114298083,0
114316960,0
114439459,0
114441753,0
114445601,0
114467030,0
114478105,0
114500675,0
114536524,0
114559048,0
114585639,0
114596499,0
114596500,0
114619230,0
114645455,0
114699086,0
114787051,0
114923598,0
115041097,0
115043148,0
115064179,0
115102590,0
115133660,0
115141430,0
115165739,0
115199872,0
115310139,0
115460159,0
115464954,0
115651292,0
115654849,0
115678141,0
115705236,0
115750060,0
115914180,0
115975133,0
116080282,0
116198063,0
116239751,0
116249155,0
116293223,0
116435197,0
116444256,0
116453423,0
116508195,0
116514161,0
116525052,0
116585378,0
116591584,0
116602706,0
116653360,0
116762983,0
116776337,0
116782914,0
116850318,0
116852311,0
116876282,0
116881520,0
116885013,0
116934015,0
116985284,0
117015167,0
117071713,0
117089283,0
117102307,0
117106216,0
117127191,0
117197143,0
117199412,0
117201640,0
117214115,0
117281554,0
117311875,0
117421467,0
117483894,0
117514269,0
117542056,0
117582563,0
117659724,0
117731777,0
117749456,0
117875230,0
117891932,0
117956848,0
117960951,0
117990312,0
118022234,0
118078153,0
118097484,0
118127154,0
118134220,0
118207269,0
118233883,0
118305301,0
118418456,0
118419316,0
118481725,0
118559150,0
118574318,0
118581175,0
118616714,0
118626850,0
118721929,0
119137163,0
119155820,0
119180054,0
119315361,0
119321696,0
119343873,0
119377295,0
119525384,0
119535307,0
119540075,0
119550275,0
119576842,0
119582553,0
119594755,0
119631156,0
119656092,0
119866878,0
119898344,0
119939006,0
120109512,0
120201372,0
120292338,0
120303454,0
120374476,0
120402898,0
120428558,0
120555439,0
120569619,0
120613892,0
120672667,0
120782002,0
120865609,0
120901780,0
120915417,0
121052479,0
121081490,0
121193698,0
121364092,0
121395876,0
121404228,0
121532383,0
121537441,0
121572778,0
121591254,0
121629136,0
121635095,0
121732459,0
121769650,0
121815583,0
121833213,0
121885658,0
121917409,0
121919391,0
121926807,0
121952627,0
122009948,0
122049498,0
122065811,0
122255316,0
122307796,0
122347180,0
122406805,0
122441402,0
122445696,0
122644914,0
122670743,0
122672673,0
122798502,0
122813174,0
122867857,0
122882425,0
122893306,0
122922461,0
122950335,0
123023873,0
123051238,0
123132153,0
123199805,0
123413867,0
123485937,0
123497536,0
123602460,0
123607634,0
123680127,0
123701899,0
123720262,0
123787524,0
123820195,0
123880365,0
123953528,0
124066939,0
124127745,0
124168390,0
124211632,0
124286163,0
124400304,0
124438626,0
124553723,0
124583384,0
124659668,0
124669158,0
124780194,0
124796795,0
124801257,0
124813229,0
124831899,0
124936122,0
124992425,0
125022153,0
125288392,0
125328301,0
125445069,0
125571263,0
125581247,0
125686323,0
125758635,0
125767523,0
125794817,0
125814840,0
125823658,0
125845797,0
125941160,0
125995177,0
126058834,0
126172556,0
126174633,0
126212866,0
126238768,0
126253073,0
126323933,0
126340643,0
126378949,0
126397214,0
126417273,0
126422920,0
126469785,0
126598297,0
126702445,0
126842529,0
126927396,0
127077041,0
127204374,0
127530803,0
127548726,0
127565532,0
127617979,0
127928422,0
128071308,0
128093825,0
128214794,0
128367019,0
128470130,0
128660724,0
128733714,0
128733810,0
128997139,0
129035220,0
129071882,0
129184871,0
129223396,0
129315212,0
129340473,0
129430590,0
129570149,0
129585121,0
129618070,0
129645604,0
129683931,0
129748056,0
129807919,0
129848451,0
129852226,0
129856548,0
129958758,0
130001137,0
130018035,0
130024006,0
130049546,0
130055348,0
130271765,0
130291279,0
130327734,0
130416036,0
130503714,0
130509315,0
130801103,0
131043881,0
131093509,0
131135706,0
131246802,0
131303632,0
131330953,0
131525276,0
131568522,0
131620298,0
131706718,0
131766964,0
131777279,0
131788300,0
131823301,0
132291754,0
132309493,0
132553345,0
132739889,0
132851371,0
132875466,0
133055756,0
133066657,0
133084797,0
133167741,0
133558180,0
133649808,0
133705802,0
133807400,0
133885475,0
133958007,0
133972650,0
133973515,0
134121021,0
134173161,0
134271697,0
134276083,0
134513080,0
134556694,0
134566957,0
134683396,0
134711350,0
134824338,0
134903105,0
134960002,0
135113005,0
135178273,0
135260138,0
135384059,0
135389630,0
135471243,0
135492698,0
135495981,0
135596324,0
135607261,0
135656964,0
135662764,0
135773815,0
135878232,0
135884190,0
136099804,0
136131344,0
136146286,0
136177710,0
136178375,0
136187546,0
136214996,0
136273116,0
136335606,0
136421659,0
136477860,0
136479217,0
136526273,0
136562659,0
136575603,0
136600451,0
136624722,0
136642777,0
136650250,0
136737280,0
136740553,0
136742985,0
136812808,0
136829091,0
136844585,0
136980762,0
137014785,0
137025370,0
137112063,0
137129583,0
137193239,0
137217992,0
137272985,0
137276883,0
137323908,0
137347563,0
137376168,0
137438317,0
137460883,0
137676707,0
137719748,0
137739030,0
137772434,0
137855976,0
137895298,0
137925613,0
138093774,0
138147512,0
138177198,0
138280552,0
138458104,0
138535219,0
138543123,0
138688021,0
138740181,0
138857296,0
138880576,0
138885864,0
139031324,0
139174891,0
139189820,0
139280377,0
139406237,0
139460025,0
139609450,0
139695319,0
139790217,0
139822354,0
139835824,0
139876032,0
139937922,0
139985766,0
140095766,0
140153524,0
140155883,0
140159807,0
140288368,0
140297552,0
140411011,0
140456199,0
140680642,0
140953773,0
141010367,0
141065684,0
141155029,0
141170356,0
141355232,0
141635098,0
141689679,0
141690233,0
141821056,0
141833801,0
142051087,0
142139318,0
142147636,0
142194034,0
142383247,0
142589406,0
142805736,0
142974425,0
143213147,0
143278997,0
143306527,0
143556284,0
143693439,0
143786911,0
144071937,0
144359718,0
144528954,0
144866495,0
144870065,0
145065875,0
145119014,0
145298872,0
145331311,0
145335241,0
145372258,0
145550466,0
145870787,0
145873098,0
145993649,0
146004589,0
146048025,0
146076829,0
146485028,0
146504296,0
146711951,0
146734453,0
146969247,0
147114958,0
147134765,0
147267417,0
147389762,0
147488585,0
147508676,0
147737985,0
147767183,0
147769833,0
148053939,0
148180390,0
148215639,0
148480336,0
148526973,0
148826785,0
148843002,0
148962300,0
149008268,0
149068953,0
149194928,0
149222345,0
149295846,0
149486894,0
149809279,0
149921463,0
150197164,0
150298682,0
150419909,0
150460055,0
150588364,0
150748346,0
150862738,0
150914755,0
150961567,0
150970092,0
151021275,0
151069590,0
151238860,0
151433883,0
151460217,0
151468738,0
151550803,0
151561666,0
151625242,0
151643048,0
151651073,0
151835528,0
152083285,0
152122881,0
152168157,0
152364999,0
152455523,0
152545459,0
152715081,0
152801927,0
152859296,0
152915953,0
152960698,0
152962063,0
152977831,0
153035705,0
153125655,0
153181216,0
153216158,0
153351088,0
153609394,0
153727297,0
153749549,0
153775602,0
153836240,0
153900756,0
154024164,0
154216887,0
154223815,0
154410299,0
154625728,0
154672909,0
154712341,0
154715080,0
154921394,0
155001445,0
155150321,0
155162307,0
155325485,0
155332459,0
155347318,0
155350645,0
155447692,0
155494381,0
155507163,0
155550258,0
155564702,0
155946464,0
156029808,0
156179541,0
156243016,0
156328257,0
156331087,0
156345938,0
156459418,0
156544464,0
156605419,0
156618212,0
156662698,0
156745021,0
157031160,0
157131337,0
157298377,0
157412763,0
157475523,0
157534323,0
157557921,0
157856188,0
157989498,0
158125150,0
158216851,0
158606677,0
158651971,0
158772781,0
158779627,0
158847773,0
158897083,0
158928236,0
158964731,0
159020918,0
159066445,0
159235251,0
159994967,0
160102698,0
160119017,0
160245014,0
160279679,0
160391554,0
160505408,0
160678812,0
160708663,0
160770370,0
160777268,0
161042969,0
161072811,0
161239610,0
161683666,0
161783534,0
161839895,0
161930347,0
161980625,0
162077924,0
162126721,0
162255675,0
162539779,0
162641196,0
162672288,0
162903262,0
162926943,0
162939167,0
162959893,0
163221251,0
163391398,0
163392533,0
163412639,0
163458082,0
163472993,0
163497368,0
163564052,0
163587550,0
163879323,0
163891868,0
164113193,0
164197101,0
164217422,0
164530809,0
164532005,0
164536353,0
164627169,0
164685175,0
164962869,0
164966490,0
165086162,0
165178538,0
165213126,0
165279613,0
165390194,0
165432797,0
165456701,0
165533857,0
165564598,0
165571447,0
165671428,0
165839292,0
166068565,0
166176425,0
166178728,0
166405263,0
166458146,0
166832118,0
166960994,0
167054382,0
167056111,0
167072778,0
167120694,0
167346323,0
167372590,0
167583825,0
167586065,0
167593011,0
167648978,0
167745437,0
167787414,0
167832302,0
167976729,0
168028715,0
168089239,0
168104084,0
168108415,0
168126336,0
168291251,0
168340162,0
168385950,0
168404496,0
168447226,0
168798737,0
168829831,0
169025618,0
169112453,0
169141480,0
169181898,0
169187095,0
169359249,0
169393786,0
169405715,0
169416589,0
169672157,0
169756712,0
169808301,0
169943981,0
170310396,0
170569148,0
170638230,0
170711479,0
170891530,0
170913702,0
170927371,0
170991780,0
171039241,0
171169750,0
171211166,0
171262902,0
171338229,0
171345274,0
171347136,0
171373317,0
171498131,0
171597637,0
171627713,0
171775246,0
171785204,0
171981096,0
172099728,0
172298224,0
172315871,0
172378980,0
172414440,0
172424257,0
172739956,0
172781504,0
172852731,0
172969176,0
173311278,0
173328149,0
173357253,0
173378701,0
173476224,0
173812218,0
173880329,0
173891635,0
173971950,0
173978074,0
174046970,0
174582718,0
174765223,0
174833121,0
174987536,0
175104556,0
175105750,0
175109886,0
175311897,0
175422910,0
175463659,0
175709801,0
176139572,0
176184718,0
176502766,0
176552562,0
176583017,0
176616331,0
176961039,0
176974483,0
176988393,0
176996872,0
177085220,0
177177949,0
177203952,0
177411785,0
177416702,0
177453057,0
177642759,0
177648913,0
177763939,0
177804322,0
177953305,0
178032556,0
178069469,0
178366364,0
178633570,0
178638015,0
178646640,0
178692606,0
179073667,0
179117875,0
179154584,0
179266369,0
179284293,0
179313961,0
179332933,0
179411043,0
179603165,0
179699509,0
179701495,0
179773256,0
179865964,0
180012313,0
180136079,0
180286184,0
180775030,0
180890083,0
180950681,0
181092754,0
181716137,0
181886654,0
181894940,0
182177187,0
182325064,0
182331313,0
182385843,0
182439266,0
182492319,0
182993582,0
183053921,0
183287006,0
183354117,0
183378746,0
183464485,0
183531576,0
183694108,0
183719386,0
183910760,0
183996714,0
184131721,0
184138153,0
184224997,0
184348445,0
184445673,0
184587976,0
184905001,0
184950344,0
185001854,0
185059559,0
185202677,0
185512564,0
185576371,0
185646215,0
185908355,0
185993660,0
185996267,0
186386124,0
186627166,0
186837494,0
186928748,0
186939694,0
186962897,0
186977347,0
187191278,0
187444446,0
187530633,0
187573416,0
187619311,0
187758589,0
187824320,0
187952007,0
188018316,0
188024905,0
188092459,0
188398601,0
188423794,0
188552715,0
188574954,0
188818613,0
188884494,0
188978954,0
189038762,0
189305343,0
189398048,0
189484228,0
189584023,0
189666416,0
189678080,0
189708209,0
189739881,0
189857042,0
189892277,0
190070708,0
190710801,0
190738832,0
190826739,0
190996591,0
191290281,0
191362875,0
191443467,0
191458152,0
191597529,0
191657394,0
191681795,0
191698197,0
191750126,0
192053171,0
192120253,0
192405422,0
192621948,0
192651991,0
192728618,0
192819341,0
192914280,0
192981126,0
193230284,0
193418507,0
193564777,0
193687078,0
193704726,0
193725688,0
193815691,0
193884241,0
194440167,0
194521913,0
194624542,0
194672667,0
194673410,0
194979527,0
195001460,0
195060121,0
195103305,0
195108598,0
195210298,0
195254520,0
195353057,0
195454861,0
195487866,0
195714057,0
195722418,0
196012404,0
196048251,0
196074568,0
196331985,0
196346171,0
196389151,0
196400041,0
196442862,0
196470644,0
196482746,0
196490133,0
196493853,0
196546726,0
196631339,0
196878136,0
196879301,0
196931374,0
197005774,0
197249775,0
197307144,0
197335328,0
197547532,0
197574429,0
197579610,0
197737818,0
197849259,0
198035908,0
198161112,0
198455581,0
198631761,0
198851570,0
199095535,0
199133117,0
199206144,0
199222238,0
199621401,0
199633586,0
199667127,0
200037203,0
200362560,0
200424342,0
200450157,0
200520919,0
201406395,0
201594424,0
201632975,0
201741490,0
201929009,0
202148694,0
202217968,0
202464276,0
202532993,0
203132485,0
203351055,0
203463490,0
203596299,0
203851397,0
203898631,0
203903869,0
204019241,0
204281637,0
204285635,0
204375134,0
204531304,0
204720997,0
205139756,0
205239629,0
205281002,0
205293044,0
205313370,0
205517338,0
205632890,0
205654228,0
205743502,0
205813150,0
205979574,0
206144913,0
206379758,0
206642367,0
206712876,0
207078168,0
207170870,0
207283505,0
207334653,0
207409156,0
207829314,0
207916561,0
207983361,0
208163435,0
208181197,0
208227197,0
208287519,0
208642321,0
208667398,0
208796906,0
209287073,0
210053851,0
210287979,0
211003701,0
211037649,0
211257730,0
211531481,0
211883623,0
211884113,0
212560917,0
213058987,0
213146834,0
213326423,0
214083877,0
214150763,0
214735983,0
214853734,0
215095302,0
215671947,0
216067541,0
216278662,0
216800995,0
217099043,0
217386639,0
217472313,0
217599053,0
217906387,0
217972766,0
218103550,0
218367241,0
218394655,0
218500899,0
218598994,0
218731603,0
218843685,0
219225327,0
219239958,0
219617777,0
219755398,0
219886221,0
219961907,0
220154695,0
220167311,0
220531845,0
220554902,0
220621418,0
221104897,0
221532774,0
221666230,0
221743617,0
222003298,0
222070870,0
222189151,0
223071227,0
223255382,0
223344914,0
223577034,0
223595343,0
224225769,0
224302441,0
224623791,0
224823449,0
224909830,0
225015991,0
225408629,0
225901083,0
226028537,0
226340817,0
227657377,0
228440453,0
228517469,0
228916210,0
229003801,0
229210222,0
229303729,0
229499073,0
230080107,0
230098600,0
230269563,0
230288315,0
230328929,0
230580807,0
230617400,0
230666246,0
230697345,0
231622898,0
231905678,0
232033806,0
232316646,0
232622949,0
232763274,0
233801601,0
234237646,0
234499485,0
234699894,0
234723963,0
235002246,0
235217293,0
235249395,0
235406681,0
235505993,0
236322966,0
236858633,0
237156230,0
237201026,0
237238721,0
237325411,0
237472045,0
237477486,0
237578577,0
237610210,0
237845685,0
238028541,0
238239590,0
238595735,0
239121721,0
239869231,0
240417194,0
240727522,0
241092314,0
241370187,0
241519559,0
241884166,0
242660360,0
242697694,0
242837510,0
242885483,0
242945773,0
243094417,0
243671312,0
243729231,0
243930201,0
244058707,0
244290609,0
244622881,0
245135953,0
245373129,0
245591868,0
246523528,0
246809993,0
247040769,0
247523469,0
247934607,0
248180032,0
248388120,0
248941611,0
249016996,0
249092564,0
249533004,0
249651648,0
249835593,0
249986681,0
250114507,0
250306295,0
250547284,0
250733860,0
251502695,0
252227797,0
252244084,0
252930452,0
253897281,0
253962772,0
254025588,0
254049656,0
254128777,0
254710104,0
255219872,0
255339080,0
255424512,0
256156323,0
256269737,0
257152571,0
257698084,0
257945712,0
258839711,0
259198753,0
259269947,0
259326943,0
259363208,0
260208857,0
260408033,0
260923984,0
260981052,0
262367336,0
262476000,0
263448592,0
263555144,0
263721816,0
266548260,0
267261124,0
267693296,0
268546384,0
269930820,0
270047648,0
270924860,0
270984936,0
271928900,0
272571880,0
272744952,0
274078636,0
274709016,0
275639180,0
276322558,0
276742666,0
276901240,0
277064146,0
277141004,0
277196834,0
277742444,0
278006984,0
278084120,0
278599060,0
278770268,0
278891210,0
278916392,0
279341918,0
279460864,0
280345450,0
281777608,0
281790498,0
282359850,0
283341534,0
283629288,0
283774700,0
284821688,0
285017844,0
285327298,0
285334986,0
285770518,0
286319542,0
287193258,0
287348378,0
287481472,0
287488216,0
287858366,0
288081116,0
288818810,0
288856114,0
288891918,0
289171422,0
289183366,0
290553350,0
290667616,0
290674484,0
290729202,0
290826436,0
291258738,0
291283548,0
291347808,0
291799648,0
292265222,0
292276988,0
292677016,0
292777431,0
292829433,0
292921272,0
293066932,0
293217392,0
293246084,0
293529846,0
293731272,0
293904640,0
293950128,0
294218576,0
294495015,0
294933582,0
295697470,0
295877832,0
296226696,0
296514230,0
296597392,0
297312417,0
297766761,0
297804337,0
297898043,0
298683250,0
298726580,0
298746954,0
298882097,0
299213834,0
300634894,0
301750126,0
302043172,0
302214028,0
302437517,0
302452206,0
302483080,0
302568414,0
302846321,0
303099423,0
303568400,0
303673743,0
303828157,0
306013204,0
306841505,0
306885680,0
307091926,0
307138331,0
307844536,0
308163407,0
308208967,0
308256785,0
308455730,0
308570784,0
308637634,0
311194494,0
311236557,0
311360822,0
311435175,0
312293314,0
312435408,0
312654300,0
312825165,0
313027961,0
313057687,0
313198707,0
313744564,0
314468507,0
314480111,0
314584168,0
315272623,0
315657960,0
315824938,0
316217576,0
316484103,0
316632398,0
317152551,0
317465426,0
317506304,0
317791677,0
317814449,0
317849786,0
317880638,0
318005382,0
318286721,0
318291293,0
318309669,0
318371533,0
318588173,0
319262740,0
319495561,0
320219866,0
320252024,0
320386314,0
320491026,0
321201954,0
321580662,0
322010194,0
322442240,0
322547561,0
322925642,0
323562138,0
323792491,0
323845738,0
323996897,0
324266383,0
324277900,0
324945492,0
325056510,0
325385347,0
325394829,0
326327879,0
326562941,0
327786937,0
328056842,0
328476828,0
328654348,0
329076390,0
329340994,0
329730440,0
329977411,0
330181510,0
330191088,0
331855530,0
331999484,0
332410979,0
334050219,0
334447659,0
334481624,0
334971349,0
336504373,0
336692823,0
336775619,0
336806747,0
336891124,0
337019418,0
337480047,0
337493609,0
337575662,0
337722092,0
338465497,0
338472946,0
338769995,0
338956097,0
339235645,0
339256210,0
339414010,0
339457484,0
339686412,0
340135526,0
340178457,0
340296152,0
340541490,0
342064984,0
342340720,0
342624685,0
343055485,0
343084576,0
343664596,0
344389023,0
344475448,0
344562669,0
344730885,0
344861218,0
345072645,0
345803031,0
346091339,0
346392468,0
346412363,0
347266096,0
347277783,0
347393114,0
347488481,0
347524932,0
347758834,0
348242539,0
348703642,0
349282655,0
349310876,0
349495318,0
349677961,0
349719643,0
350465356,0
350562374,0
350611860,0
350956944,0
350963013,0
351218845,0
351754056,0
352142521,0
352488723,0
352545711,0
352623024,0
352721296,0
353020118,0
353424606,0
353479702,0
353602046,0
353682380,0
354185791,0
354455888,0
